"rec_date","rec_date_c","genre","genre_stim","gloss","transl","sound_quality","background_noise","word_tokens","word_tokens_core","extended","lang","spk_code_a","spk_code_b","spk_age_a","spk_age_b","spk_age_c_a","spk_age_c_b","spk_sex_a","spk_sex_b","file"
"2011","certain","stimulus retelling","mole film","break/gloss","English","bad","constant","285","277","no","cabe1245","6",NA,"25",NA,"certain",NA,"f",NA,"doreco_cabe1245_CJP-VIS-MA-MON-0-06"
"2011","certain","stimulus retelling","mole film","break/gloss","English","medium","constant","396","396","no","cabe1245","13",NA,"16",NA,"certain",NA,"f",NA,"doreco_cabe1245_CJP-VIS-MA-MON-0-13"
"2011","certain","stimulus retelling","mogli film","break/gloss","English","medium","constant","501","501","no","cabe1245","8",NA,"34",NA,"certain",NA,"f",NA,"doreco_cabe1245_CJP-VIS-MG-MON-0-08"
"2011","certain","stimulus retelling","mogli film","break/gloss","English","good","constant","252","252","no","cabe1245","9",NA,"19",NA,"certain",NA,"m",NA,"doreco_cabe1245_CJP-VIS-MG-MON-0-09"
"2011","certain","stimulus retelling","mogli film","break/gloss","English","bad","constant","290","290","no","cabe1245","16",NA,"26",NA,"certain",NA,"m",NA,"doreco_cabe1245_CJP-VIS-MG-MON-0-16"
"2011","certain","stimulus retelling","mail film","break/gloss","English","medium","constant","230","230","no","cabe1245","9",NA,"19",NA,"certain",NA,"m",NA,"doreco_cabe1245_CJP-VIS-ML-MON-0-09"
"2011","certain","stimulus retelling","mail film","break/gloss","English","medium","constant","371","371","no","cabe1245","13",NA,"16",NA,"certain",NA,"f",NA,"doreco_cabe1245_CJP-VIS-ML-MON-0-13"
"2011","certain","stimulus retelling","pear story","break/gloss","English","bad","constant","170","170","no","cabe1245","3",NA,"34",NA,"certain",NA,"f",NA,"doreco_cabe1245_CJP-VIS-PE-MON-0-03"
"2011","certain","stimulus retelling","pear story","break/gloss","English","medium","constant","186","186","no","cabe1245","4",NA,"17",NA,"certain",NA,"m",NA,"doreco_cabe1245_CJP-VIS-PE-MON-0-04"
"2011","certain","stimulus retelling","pear story","break/gloss","English","bad","constant","248","248","no","cabe1245","7",NA,"37",NA,"certain",NA,"m",NA,"doreco_cabe1245_CJP-VIS-PE-MON-0-07"
"2011","certain","stimulus retelling","pear story","break/gloss","English","good","constant","268","268","no","cabe1245","8",NA,"34",NA,"certain",NA,"f",NA,"doreco_cabe1245_CJP-VIS-PE-MON-0-08"
"2011","certain","stimulus retelling","pear story","break/gloss","English","bad","constant","243","243","no","cabe1245","16",NA,"26",NA,"certain",NA,"m",NA,"doreco_cabe1245_CJP-VIS-PE-MON-0-16"
"2011","certain","stimulus retelling","shaun the sheep","break/gloss","English","medium","constant","220","220","no","cabe1245","7",NA,"37",NA,"certain",NA,"m",NA,"doreco_cabe1245_CJP-VIS-SH-MON-0-07"
"2011","certain","stimulus retelling","shaun the sheep","break/gloss","English","medium","constant","318","318","no","cabe1245","8",NA,"34",NA,"certain",NA,"f",NA,"doreco_cabe1245_CJP-VIS-SH-MON-0-08"
"2011","certain","stimulus retelling","shaun the sheep","break/gloss","English","medium","constant","214","214","no","cabe1245","9",NA,"19",NA,"certain",NA,"m",NA,"doreco_cabe1245_CJP-VIS-SH-MON-0-09"
"2011","certain","stimulus retelling","shaun the sheep","break/gloss","English","bad","constant","252","252","no","cabe1245","16",NA,"26",NA,"certain",NA,"m",NA,"doreco_cabe1245_CJP-VIS-SH-MON-0-16"
"2011","certain","stimulus retelling","tweety film","break/gloss","English","good","constant","252","252","no","cabe1245","8",NA,"34",NA,"certain",NA,"f",NA,"doreco_cabe1245_CJP-VIS-TW-MON-0-08"
"2011","certain","stimulus retelling","tweety film","break/gloss","English","medium","constant","246","246","no","cabe1245","16",NA,"26",NA,"certain",NA,"m",NA,"doreco_cabe1245_CJP-VIS-TW-MON-0-16"
"2006-06-11","certain","traditional narrative","na","break/gloss","English/Portuguese","good","constant","1723","1723","no","cash1254","GN",NA,"48",NA,"certain",NA,"m",NA,"doreco_cash1254_GN_Yube_xenidan_part1"
"2006-06-11","certain","traditional narrative","na","break/gloss","English/Portuguese","good","constant","1893","1893","no","cash1254","GN",NA,"48",NA,"certain",NA,"m",NA,"doreco_cash1254_GN_Yube_xenidan_part2"
"2006-06-09","certain","traditional narrative","na","break/gloss","English/Portuguese","good","constant","618","618","no","cash1254","JC",NA,"58",NA,"certain",NA,"m",NA,"doreco_cash1254_JC_Heu_yuxibu"
"2006-06-17","certain","personal narrative","na","break/gloss","English/Portuguese","good","constant","1250","1250","no","cash1254","MB",NA,"65",NA,"certain",NA,"m",NA,"doreco_cash1254_MB_Autobiography_part1"
"2006-06-17","certain","personal narrative","na","break/gloss","English/Portuguese","good","constant","1190","1190","no","cash1254","MB",NA,"65",NA,"certain",NA,"m",NA,"doreco_cash1254_MB_Autobiography_part2"
"2006-06-17","certain","personal narrative","na","none","English/Portuguese","good","constant","1592","1592","no","cash1254","MB",NA,"65",NA,"certain",NA,"m",NA,"doreco_cash1254_MB_Autobiography_part3"
"2006-06-17","certain","personal narrative","na","none","English/Portuguese","good","constant","1389","1389","no","cash1254","MB",NA,"65",NA,"certain",NA,"m",NA,"doreco_cash1254_MB_Autobiography_part4"
"2009","certain","personal narrative","na","all","English/German/Russian","good","none","251","251","no","dolg1241","AnIM",NA,"49",NA,"certain",NA,"f",NA,"doreco_dolg1241_AnIM_2009_Argish_nar"
"2009","certain","stimulus retelling","pear story","all","English/German/Russian","good","none","217","217","no","dolg1241","AnIM",NA,"49",NA,"certain",NA,"f",NA,"doreco_dolg1241_AnIM_2009_Pear_nar"
"1972","certain","personal narrative","na","all","English/German/Russian","medium","none","592","592","no","dolg1241","AnMS",NA,"60",NA,"approximate",NA,"m",NA,"doreco_dolg1241_AnMS_1972_GoodSovietTimes_nar"
"1990","approximate","traditional narrative","na","all","English/German/Russian","good","none","1903","1903","no","dolg1241","BeAM",NA,"80",NA,"approximate",NA,"f",NA,"doreco_dolg1241_BeAM_199X_HumanInLandOfDeath_flk"
"1997","certain","personal narrative","na","all","English/German/Russian","bad","none","1538","1538","no","dolg1241","BeES",NA,"62",NA,"certain",NA,"f",NA,"doreco_dolg1241_BeES_1997_HistoryOfKatyryk_nar"
"2010","certain","personal narrative","na","all","English/German/Russian","good","none","771","771","no","dolg1241","BeES",NA,"75",NA,"certain",NA,"f",NA,"doreco_dolg1241_BeES_2010_HidePreparation_nar"
"1975","certain","personal narrative","na","all","English/German/Russian","bad","none","911","911","no","dolg1241","KiMN",NA,"60",NA,"certain",NA,"m",NA,"doreco_dolg1241_KiMN_1975_ReindeerHerding_nar"
"1990","certain","traditional narrative","na","all","English/German/Russian","medium","none","1809","1809","no","dolg1241","KiMN",NA,"75",NA,"certain",NA,"m",NA,"doreco_dolg1241_KiMN_19900417_Milkmaid_flk"
"2000","approximate","personal narrative","na","all","English/German/Russian","good","none","783","783","no","dolg1241","SuAA",NA,"65",NA,"approximate",NA,"f",NA,"doreco_dolg1241_SuAA_20XX_Birth_nar"
"2006","certain","personal narrative","na","all","English/Russian","medium","punctual","145","145","no","even1259","VNS",NA,"47",NA,"certain",NA,"m",NA,"doreco_even1259_2006_Ozero_Bolshoe_Sovetskoe_Saygotin_LO2"
"2006","certain","personal narrative","na","all","English/Russian","medium","punctual","120","120","no","even1259","VNS",NA,"47",NA,"certain",NA,"m",NA,"doreco_even1259_2006_Ozero_Bolshoe_Sovetskoe_Saygotin_LO3"
"2006","certain","personal narrative","na","all","English/Russian","bad","constant","185","185","no","even1259","VNS",NA,"47",NA,"certain",NA,"m",NA,"doreco_even1259_2006_Ozero_Bolshoe_Sovetskoe_Saygotin_LR"
"2006","certain","personal narrative","na","all","English/Russian","medium","punctual","90","90","no","even1259","RIB",NA,"49",NA,"certain",NA,"f",NA,"doreco_even1259_2006_Ozero_Podvalnoe_Buneeva_LR"
"2007","certain","traditional narrative","na","all","English/Russian","good","punctual","335","335","no","even1259","VKY",NA,"53",NA,"certain",NA,"f",NA,"doreco_even1259_2007_Chirinda_Eldogir_Valentina_FM1"
"2007","certain","traditional narrative","na","all","English/Russian","medium","none","603","603","no","even1259","VKY",NA,"53",NA,"certain",NA,"f",NA,"doreco_even1259_2007_Chirinda_Eldogir_Valentina_FSk9"
"2007","certain","traditional narrative","na","all","English/Russian","good","none","456","456","no","even1259","VKY",NA,"53",NA,"certain",NA,"f",NA,"doreco_even1259_2007_Chirinda_Eldogir_Valentina_FSk10"
"2007","certain","personal narrative","na","all","English/Russian","good","none","148","148","no","even1259","DMK",NA,"54",NA,"certain",NA,"m",NA,"doreco_even1259_2007_Chirinda_Khutokogir_Dmitriy_LF_L"
"2007","certain","personal narrative","na","all","English/Russian","bad","punctual","486","486","no","even1259","GNK",NA,"75",NA,"certain",NA,"m",NA,"doreco_even1259_2007_Ekonda_Khutokogir_Grigoriy_LAv"
"2007","certain","personal narrative","na","all","English/Russian","medium","punctual","448","448","no","even1259","AIP",NA,"50",NA,"certain",NA,"m",NA,"doreco_even1259_2007_Ekonda_Pankagir_LAv"
"2007","certain","traditional narrative","na","all","English/Russian","good","punctual","518","518","no","even1259","VNU",NA,"62",NA,"certain",NA,"m",NA,"doreco_even1259_2007_Ekonda_Udygir_Viktor_FSk3"
"2007","certain","personal narrative","na","all","English/Russian","medium","punctual","131","131","no","even1259","AVN",NA,"42",NA,"certain",NA,"m",NA,"doreco_even1259_2007_Mutoray_Dmitriev_LO1"
"2007","certain","personal narrative","na","all","English/Russian","medium","punctual","291","291","no","even1259","SMA",NA,"66",NA,"certain",NA,"f",NA,"doreco_even1259_2007_Strelka_Andreeva_LR1"
"2007","certain","personal narrative","na","all","English/Russian","medium","punctual","369","369","no","even1259","SMA",NA,"66",NA,"certain",NA,"f",NA,"doreco_even1259_2007_Strelka_Andreeva_LR6_1_F"
"2008","certain","personal narrative","na","all","English/Russian","good","punctual","112","112","no","even1259","VIU",NA,"61",NA,"certain",NA,"f",NA,"doreco_even1259_2008_Kislokan_Udygir_Valentina_LAv"
"2008","certain","personal narrative","na","all","English/Russian","good","punctual","254","254","no","even1259","VIU",NA,"61",NA,"certain",NA,"f",NA,"doreco_even1259_2008_Kislokan_Udygir_Valentina_LR1"
"2008","certain","personal narrative","na","all","English/Russian","medium","punctual","134","134","no","even1259","VIU",NA,"61",NA,"certain",NA,"f",NA,"doreco_even1259_2008_Kislokan_Udygir_Valentina_LR2"
"2008","certain","personal narrative","na","all","English/Russian","good","punctual","78","78","no","even1259","GKL",NA,"70",NA,"certain",NA,"m",NA,"doreco_even1259_2008_Tura_Lapuko_FB"
"2008","certain","personal narrative","na","all","English/Russian","medium","punctual","111","111","no","even1259","GKL",NA,"70",NA,"certain",NA,"m",NA,"doreco_even1259_2008_Tura_Lapuko_FB_2"
"2008","certain","personal narrative","na","all","English/Russian","good","punctual","187","187","no","even1259","SDB",NA,"49",NA,"certain",NA,"f",NA,"doreco_even1259_2008_Tutonchany_Bondareva_LR1"
"2008","certain","personal narrative","na","all","English/Russian","bad","punctual","154","154","no","even1259","DAK",NA,"53",NA,"certain",NA,"m",NA,"doreco_even1259_2008_Tutonchany_Khukochar_Danil_LR"
"2008","certain","conversation","na","all","English/Russian","good","none","72","72","no","even1259","MDK",NA,"19",NA,"certain",NA,"m",NA,"doreco_even1259_2008_Tutonchany_Khukochar_Maksim_LR"
"2008","certain","personal narrative","na","all","English/Russian","good","none","64","64","no","even1259","MDL",NA,"72",NA,"certain",NA,"f",NA,"doreco_even1259_2008_Tutonchany_Lapushkina_LAv2"
"2009","certain","personal narrative","na","all","English/Russian","bad","punctual","99","99","no","even1259","GPB",NA,"55",NA,"certain",NA,"m",NA,"doreco_even1259_2009_Sym_Boyarin_Georgiy_LR4_1"
"2011","certain","personal narrative","na","all","English/Russian","medium","punctual","271","271","no","even1259","ADC",NA,"69",NA,"certain",NA,"f",NA,"doreco_even1259_2011_Hantayskoye_Ozero_Chemprogir_Antonina_Dmitriyevna_LB1"
"2011","certain","personal narrative","na","all","English/Russian","good","none","161","161","no","even1259","MDT",NA,"60",NA,"certain",NA,"f",NA,"doreco_even1259_2011_Hantayskoye_Ozero_Turskaya_Minna_Dmitriyevna_FB2"
"2011","certain","personal narrative","na","all","English/Russian","medium","none","168","168","no","even1259","MDT",NA,"60",NA,"certain",NA,"f",NA,"doreco_even1259_2011_Hantayskoye_Ozero_Turskaya_Minna_Dmitriyevna_L"
"2011","certain","personal narrative","na","all","English/Russian","good","none","71","71","no","even1259","MDT",NA,"60",NA,"certain",NA,"f",NA,"doreco_even1259_2011_Hantayskoye_Ozero_Turskaya_Minna_Dmitriyevna_LR1"
"2011","certain","personal narrative","na","all","English/Russian","medium","punctual","652","596","no","even1259","LAY",NA,"71",NA,"certain",NA,"f",NA,"doreco_even1259_2011_Hantayskoye_Ozero_Yeryomina_Lyubov_LR"
"2011","certain","personal narrative","na","all","English/Russian","medium","punctual","397","397","no","even1259","TAB",NA,"56",NA,"certain",NA,"f",NA,"doreco_even1259_2011_Potapovo_Bogdanova_Tamara_Andreevna_FM1"
"2014","certain","personal narrative","na","all","English/Russian","medium","punctual","201","201","no","even1259","VPU",NA,"63",NA,"certain",NA,"m",NA,"doreco_even1259_2014_Yukta_UdygirVP_LO"
"2014","certain","personal narrative","na","all","English/Russian","medium","punctual","128","128","no","even1259","VPU",NA,"63",NA,"certain",NA,"m",NA,"doreco_even1259_2014_Yukta_UdygirVP3"
"2016","certain","personal narrative","na","all","English/Russian","medium","punctual","149","149","no","even1259","PIM",NA,"72",NA,"certain",NA,"m",NA,"doreco_even1259_2016_Yerbogachyon_MongoPI_LR7"
"2016","certain","personal narrative","na","all","English/Russian","good","none","249","249","no","even1259","IIT",NA,"65",NA,"certain",NA,"f",NA,"doreco_even1259_2016_Yerbogachyon_TsurkanII_LB1"
"2016","certain","personal narrative","na","all","English/Russian","medium","punctual","183","183","no","even1259","IIT",NA,"65",NA,"certain",NA,"f",NA,"doreco_even1259_2016_Yerbogachyon_TsurkanII_LF_1"
"2016","certain","personal narrative","na","all","English/Russian","medium","punctual","146","146","no","even1259","IIT",NA,"65",NA,"certain",NA,"f",NA,"doreco_even1259_2016_Yerbogachyon_TsurkanII_LR2"
"2000-11-23","certain","traditional narrative","na","all","English","good","punctual","730","730","no","goem1240","J",NA,"23",NA,"certain",NA,"m",NA,"doreco_goem1240_Duus"
"2000-11-29","certain","traditional narrative","na","all","English","good","punctual","949","949","no","goem1240","J",NA,"23",NA,"certain",NA,"m",NA,"doreco_goem1240_FuanUu"
"2000-11-29","certain","traditional narrative","na","all","English","good","punctual","619","619","no","goem1240","J",NA,"23",NA,"certain",NA,"m",NA,"doreco_goem1240_Goesem"
"1999","approximate","traditional narrative","na","all","English","good","punctual","1114","1114","no","goem1240","A",NA,"65",NA,"approximate",NA,"m",NA,"doreco_goem1240_Kur"
"1999","approximate","traditional narrative","na","all","English","medium","punctual","929","929","no","goem1240","D",NA,"51",NA,"certain",NA,"m",NA,"doreco_goem1240_La"
"1999-02-12","certain","traditional narrative","na","all","English","medium","punctual","976","976","no","goem1240","D",NA,"51",NA,"certain",NA,"m",NA,"doreco_goem1240_Ligya"
"1999-02-04","certain","traditional narrative","na","all","English","medium","constant","970","970","no","goem1240","D",NA,"51",NA,"certain",NA,"m",NA,"doreco_goem1240_MatWo"
"2000-11-29","certain","traditional narrative","na","all","English","medium","punctual","249","249","no","goem1240","J",NA,"23",NA,"certain",NA,"m",NA,"doreco_goem1240_Musu"
"2000-12-01","certain","traditional narrative","na","all","English","good","punctual","929","929","no","goem1240","J",NA,"23",NA,"certain",NA,"m",NA,"doreco_goem1240_Naan"
"2000-11-01","certain","conversation","na","all","English","medium","punctual","619","619","no","goem1240","J","M","23","17","certain","certain","m","m","doreco_goem1240_QuestA"
"2000-09-26","certain","conversation","na","all","English","medium","punctual","1256","1256","no","goem1240","A","N","65","60","approximate","approximate","m","m","doreco_goem1240_YouthA"
"2013-10-27","certain","personal narrative","na","break/gloss","Swahili/English","medium","none","1223","1223","no","goro1270","RL",NA,"69",NA,"certain",NA,"f",NA,"doreco_goro1270_20131027_20150725c"
